1	тебе	ты	PRON	_	Case=Dat|Number=Sing|Person=2	2	iobj	_	@yad1986m-words#@yad1986m#5860.408#5860.672
357	когда	когда	SCONJ	_	_	360	mark	_	@enb1994m-words#@enb1994m#5934.117#5934.471
358	борис	бориса	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	360	nsubj	_	@enb1994m-words#@enb1994m#5934.471#5934.825
359	романович	романович	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	358	appos	_	@enb1994m-words#@enb1994m#5934.825#5935.179
360	говорил	говорить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	365	advcl	_	@enb1994m-words#@enb1994m#5935.179#5935.533
361	слова	слово	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur	360	obj	_	@enb1994m-words#@enb1994m#5935.533#5935.887
362	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	365	nsubj	_	@enb1994m-words#@enb1994m#5935.887#5936.241
363	все	весь	PART	_	_	364	advmod	_	@enb1994m-words#@enb1994m#5936.241#5936.595
364	там	там	ADV	_	Degree=Pos	365	advmod	_	@enb1994m-words#@enb1994m#5936.595#5936.949
365	говорили	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	355	conj	_	@enb1994m-words#@enb1994m#5936.949#5937.303
366	слова	слово	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur	369	nsubj	_	@enb1994m-words#@enb1994m#5937.303#5937.657
367	был	быть	AUX	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	369	cop	_	@enb1994m-words#@enb1994m#5937.657#5938.011
368	узкий	узкий	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	369	amod	_	@enb1994m-words#@enb1994m#5938.011#5938.365
369	круг	круг	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	365	advcl	_	@enb1994m-words#@enb1994m#5938.365#5938.728
370	/	/	PUNCT	_	_	371	punct	_	@enb1994m-words#@enb1994m#5938.729#5939.463
371	ээ	ээ	INTJ	_	_	369	nmod	_	@enb1994m-words#@enb1994m#5939.463#5939.874
372	/	/	PUNCT	_	_	375	punct	_	@enb1994m-words#@enb1994m#5939.874#5940.222
373	ну	ну	PART	_	_	375	parataxis	_	@enb1994m-words#@enb1994m#5940.222#5940.525
374	реально	реально	ADV	_	Degree=Pos	375	advmod	_	@enb1994m-words#@enb1994m#5940.525#5940.828
375	пробивало	пробивать	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	369	conj	_	@enb1994m-words#@enb1994m#5940.828#5941.132
376	/	/	PUNCT	_	_	378	punct	_	@enb1994m-words#@enb1994m#5941.132#5941.471
377	очень	очень	ADV	_	Degree=Pos	378	advmod	_	@enb1994m-words#@enb1994m#5941.471#5941.757
378	сильно	сильно	ADV	_	Degree=Pos	375	advmod	_	@enb1994m-words#@enb1994m#5941.757#5942.043
379	/	/	PUNCT	_	_	382	punct	_	@enb1994m-words#@enb1994m#5942.046#5942.797
380	и	и	CCONJ	_	_	382	cc	_	@enb1994m-words#@enb1994m#5942.798#5943.16
381	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	382	nsubj	_	@enb1994m-words#@enb1994m#5943.16#5943.522
382	удивился	удивиться	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	389	parataxis	_	@enb1994m-words#@enb1994m#5943.522#5943.884
383	что	что	SCONJ	_	_	382	advmod	_	@enb1994m-words#@enb1994m#5943.884#5944.246
384	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	389	nsubj	_	@enb1994m-words#@enb1994m#5944.246#5944.608
385	имея	иметь	VERB	_	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act	389	advcl	_	@enb1994m-words#@enb1994m#5944.608#5944.97
386	столько	столько	ADV	_	Degree=Pos	387	nummod:gov	_	@enb1994m-words#@enb1994m#5944.97#5945.332
387	всего	все	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	389	obl	_	@enb1994m-words#@enb1994m#5945.332#5945.694
388	не	не	PART	_	_	389	advmod	_	@enb1994m-words#@enb1994m#5945.694#5946.056
389	потеряли	терять	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	375	conj	_	@enb1994m-words#@enb1994m#5946.056#5946.418
390	вот	вот	PART	_	_	391	advmod	_	@enb1994m-words#@enb1994m#5946.418#5946.78
391	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	389	obj	_	@enb1994m-words#@enb1994m#5946.78#5947.142
392	знаешь	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	389	parataxis	_	@enb1994m-words#@enb1994m#5947.142#5947.504
393	своё	свой	DET	_	Case=Acc|Gender=Neut|Number=Sing	395	det	_	@enb1994m-words#@enb1994m#5947.504#5947.866
394	хорошее	хороший	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	395	amod	_	@enb1994m-words#@enb1994m#5947.866#5948.228
395	нутро	нутро	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	392	obj	_	@enb1994m-words#@enb1994m#5948.228#5948.59
396	и	и	CCONJ	_	_	397	cc	_	@enb1994m-words#@enb1994m#5948.59#5948.952
397	остались	остаться	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	392	conj	_	@enb1994m-words#@enb1994m#5948.952#5949.314
398	классными	классный	ADJ	_	Case=Ins|Degree=Pos|Number=Plur	399	amod	_	@enb1994m-words#@enb1994m#5949.314#5949.676
399	людьми	человек	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Plur	397	obl	_	@enb1994m-words#@enb1994m#5949.676#5950.045
400	/	/	PUNCT	_	_	407	punct	_	@enb1994m-words#@enb1994m#5950.049#5951.513
401	нас	мы	PRON	_	Case=Acc|Number=Plur|Person=1	407	obj	_	@enb1994m-words#@enb1994m#5951.517#5951.729
402	с	с	ADP	_	_	403	case	_	@enb1994m-words#@enb1994m#5951.729#5951.941
403	ними	они	PRON	_	Case=Ins|Number=Plur|Person=3	407	obl	_	@enb1994m-words#@enb1994m#5951.941#5952.153
404	/	/	PUNCT	_	_	403	punct	_	@enb1994m-words#@enb1994m#5952.153#5952.469
405	ничего	ничто	PRON	_	Case=Gen	407	obl	_	@enb1994m-words#@enb1994m#5952.469#5952.752
406	не	не	PART	_	_	407	advmod	_	@enb1994m-words#@enb1994m#5952.752#5953.035
407	связывает	связывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	397	parataxis	_	@enb1994m-words#@enb1994m#5953.035#5953.318
408	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	407	nsubj	_	@enb1994m-words#@enb1994m#5953.318#5953.601
409	не	не	PART	_	_	410	advmod	_	@enb1994m-words#@enb1994m#5953.601#5953.884
410	их	их	DET	_	_	411	det	_	@enb1994m-words#@enb1994m#5953.884#5954.167
411	проект	проект	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	407	nsubj	_	@enb1994m-words#@enb1994m#5954.167#5954.45
412	/	/	PUNCT	_	_	417	punct	_	@enb1994m-words#@enb1994m#5954.452#5954.646
413	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	417	nsubj	_	@enb1994m-words#@enb1994m#5954.648#5954.95
414	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	417	obj	_	@enb1994m-words#@enb1994m#5954.95#5955.252
415	ниоткуда	ниоткуда	ADV	_	Degree=Pos	417	advmod	_	@enb1994m-words#@enb1994m#5955.252#5955.554
416	не	не	PART	_	_	417	advmod	_	@enb1994m-words#@enb1994m#5955.554#5955.856
417	выкупали	выкупать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	411	acl	_	@enb1994m-words#@enb1994m#5955.856#5956.161
418	/	/	PUNCT	_	_	419	punct	_	@enb1994m-words#@enb1994m#5956.165#5956.475
419	онии	ония	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	417	obl	_	@enb1994m-words#@enb1994m#5956.475#5957.138
420	/	/	PUNCT	_	_	424	punct	_	@enb1994m-words#@enb1994m#5957.146#5957.351
421	ничем	ничто	PRON	_	Case=Ins	424	obl	_	@enb1994m-words#@enb1994m#5957.356#5957.629
422	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	424	iobj	_	@enb1994m-words#@enb1994m#5957.629#5957.902
423	не	не	PART	_	_	424	advmod	_	@enb1994m-words#@enb1994m#5957.902#5958.175
424	обязаны	обязывать	VERB	_	Aspect=Perf|Number=Plur|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	417	conj	_	@enb1994m-words#@enb1994m#5958.175#5958.448
425	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	424	nsubj:pass	_	@enb1994m-words#@enb1994m#5958.448#5958.721
426	им	они	PRON	_	Case=Dat|Number=Plur|Person=3	424	iobj	_	@enb1994m-words#@enb1994m#5958.721#5958.994
427	ничем	ничто	PRON	_	Case=Ins	429	obl	_	@enb1994m-words#@enb1994m#5958.994#5959.267
428	не	не	PART	_	_	429	advmod	_	@enb1994m-words#@enb1994m#5959.267#5959.54
429	обязан	обязанный	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	424	obl	_	@enb1994m-words#@enb1994m#5959.54#5959.815
430	/	/	PUNCT	_	_	431	punct	_	@enb1994m-words#@enb1994m#5959.82#5960.21
431	ии	ия	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	429	nsubj	_	@enb1994m-words#@enb1994m#5960.224#5960.44
432	/	/	PUNCT	_	_	447	punct	_	@enb1994m-words#@enb1994m#5960.443#5960.764
433	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	447	nsubj	_	@enb1994m-words#@enb1994m#5960.764#5961.253
434	никогда	никогда	ADV	_	Degree=Pos	447	advmod	_	@enb1994m-words#@enb1994m#5961.253#5961.742
435	скорее	скорее	ADV	_	Degree=Pos	447	parataxis	_	@enb1994m-words#@enb1994m#5961.742#5962.231
436	всего	все	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	435	obl	_	@enb1994m-words#@enb1994m#5962.231#5962.721
437	/	/	PUNCT	_	_	443	punct	_	@enb1994m-words#@enb1994m#5962.721#5964.946
438	хотя	хотя	SCONJ	_	_	443	mark	_	@enb1994m-words#@enb1994m#5964.946#5965.165
439	у	у	ADP	_	_	440	case	_	@enb1994m-words#@enb1994m#5965.165#5965.384
440	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	443	obl	_	@enb1994m-words#@enb1994m#5965.384#5965.603
441	на	на	ADP	_	_	442	case	_	@enb1994m-words#@enb1994m#5965.603#5965.822
442	груди	грудь	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	443	obl	_	@enb1994m-words#@enb1994m#5965.822#5966.041
443	написано	писать	VERB	_	Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	435	advcl	_	@enb1994m-words#@enb1994m#5966.041#5966.265
444	/	/	PUNCT	_	_	443	punct	_	@enb1994m-words#@enb1994m#5966.265#5966.57
445	никогда	никогда	ADV	_	Degree=Pos	447	advmod	_	@enb1994m-words#@enb1994m#5966.582#5966.868
446	не	не	PART	_	_	447	advmod	_	@enb1994m-words#@enb1994m#5966.868#5967.154
447	говори	говорить	VERB	_	Aspect=Imp|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	431	conj	_	@enb1994m-words#@enb1994m#5967.154#5967.44
448	никогда	никогда	ADV	_	Degree=Pos	447	advmod	_	@enb1994m-words#@enb1994m#5967.44#5967.727
449	/	/	PUNCT	_	_	450	punct	_	@enb1994m-words#@enb1994m#5967.743#5968.052
450	ноо	ноо	ADV	_	Degree=Pos	447	parataxis	_	@enb1994m-words#@enb1994m#5968.052#5968.391
451	/	/	PUNCT	_	_	450	punct	_	@enb1994m-words#@enb1994m#5968.403#5969.386
452	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	453	nsubj	_	@enb1994m-words#@enb1994m#5969.403#5969.702
453	надеюсь	надеяться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	447	parataxis	_	@enb1994m-words#@enb1994m#5969.702#5970.001
454	что	что	SCONJ	_	_	461	mark	_	@enb1994m-words#@enb1994m#5970.001#5970.3
455	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	461	nsubj	_	@enb1994m-words#@enb1994m#5970.3#5970.599
456	никогда	никогда	ADV	_	Degree=Pos	461	advmod	_	@enb1994m-words#@enb1994m#5970.599#5970.899
457	/	/	PUNCT	_	_	458	punct	_	@enb1994m-words#@enb1994m#5970.907#5971.568
458	не	не	PART	_	_	461	advmod	_	@enb1994m-words#@enb1994m#5971.568#5971.661
459	/	/	PUNCT	_	_	458	punct	_	@enb1994m-words#@enb1994m#5971.663#5972.275
460	буду	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	461	aux	_	@enb1994m-words#@enb1994m#5972.275#5972.656
461	нуждаться	нуждаться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	453	advcl	_	@enb1994m-words#@enb1994m#5972.656#5973.038
462	/	/	PUNCT	_	_	461	punct	_	@enb1994m-words#@enb1994m#5973.038#5973.495
463	в	в	ADP	_	_	466	case	_	@enb1994m-words#@enb1994m#5973.497#5973.756
464	помощи	помощь	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	463	fixed	_	@enb1994m-words#@enb1994m#5973.756#5974.015
465	таких	такой	DET	_	Case=Gen|Number=Plur	466	det	_	@enb1994m-words#@enb1994m#5974.015#5974.274
466	людей	человек	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	461	obl	_	@enb1994m-words#@enb1994m#5974.274#5974.534
467	/	/	PUNCT	_	_	461	punct	_	@enb1994m-words#@enb1994m#5974.542#5975.138
468	и	и	CCONJ	_	_	474	cc	_	@enb1994m-words#@enb1994m#5975.144#5975.359
469	не	не	PART	_	_	474	advmod	_	@enb1994m-words#@enb1994m#5975.359#5975.574
470	буду	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	474	aux	_	@enb1994m-words#@enb1994m#5975.574#5975.789
471	у	у	ADP	_	_	472	case	_	@enb1994m-words#@enb1994m#5975.789#5976.004
472	них	они	PRON	_	Case=Gen|Number=Plur|Person=3	474	obl	_	@enb1994m-words#@enb1994m#5976.004#5976.219
473	чего-то	что-то	PRON	_	Case=Gen	474	obl	_	@enb1994m-words#@enb1994m#5976.219#5976.434
474	просить	спросить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	461	conj	_	@enb1994m-words#@enb1994m#5976.434#5976.649
475	чтобы	чтобы	SCONJ	_	Mood=Cnd	479	mark	_	@enb1994m-words#@enb1994m#5976.649#5976.864
476	не	не	PART	_	_	479	advmod	_	@enb1994m-words#@enb1994m#5976.864#5977.079
477	быть	быть	AUX	_	Aspect=Imp|VerbForm=Inf|Voice=Act	479	cop	_	@enb1994m-words#@enb1994m#5977.079#5977.294
478	потом	потом	ADV	_	Degree=Pos	479	advmod	_	@enb1994m-words#@enb1994m#5977.294#5977.509
479	обязаным	обязаный	ADJ	_	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing	474	obl	_	@enb1994m-words#@enb1994m#5977.509#5977.729
480	/	/	PUNCT	_	_	482	punct	_	@enb1994m-words#@enb1994m#5977.729#5978.254
481	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	482	nsubj	_	@enb1994m-words#@enb1994m#5978.254#5978.494
482	лучше	хороший	ADJ	_	Degree=Cmp	479	conj	_	@enb1994m-words#@enb1994m#5978.494#5978.734
483	с	с	ADP	_	_	484	case	_	@enb1994m-words#@enb1994m#5978.734#5978.974
484	ними	они	PRON	_	Case=Ins|Number=Plur|Person=3	482	obl	_	@enb1994m-words#@enb1994m#5978.974#5979.214
485	буду	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	482	cop	_	@enb1994m-words#@enb1994m#5979.214#5979.454
486	просто	просто	PART	_	_	487	advmod	_	@enb1994m-words#@enb1994m#5979.454#5979.694
487	дружить	дружить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	482	advcl	_	@enb1994m-words#@enb1994m#5979.694#5979.934
488	потому	потому	ADV	_	Degree=Pos	499	mark	_	@enb1994m-words#@enb1994m#5979.934#5980.174
489	что	что	SCONJ	_	_	488	fixed	_	@enb1994m-words#@enb1994m#5980.174#5980.42
490	/	/	PUNCT	_	_	493	punct	_	@enb1994m-words#@enb1994m#5980.42#5980.673
491	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	493	nsubj	_	@enb1994m-words#@enb1994m#5980.673#5980.92
492	хорошие	хороший	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	493	amod	_	@enb1994m-words#@enb1994m#5980.92#5981.167
493	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	499	parataxis	_	@enb1994m-words#@enb1994m#5981.167#5981.414
494	ага	ага	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	493	nmod	_	@enb1994m-words#@enb1994m#6003.729#6003.909
495	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	496	nsubj	_	@enb1994m-words#@enb1994m#6012.648#6012.801
496	хоо	хоый	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	499	obl	_	@enb1994m-words#@enb1994m#6012.801#6012.954
497	мм	миллиметр	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	499	obj	_	@enb1994m-words#@enb1994m#6012.956#6013.441
498	наверное	наверное	ADV	_	Degree=Pos	499	parataxis	_	@enb1994m-words#@enb1994m#6013.444#6013.728
499	имели	иметь	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	487	advcl	_	@enb1994m-words#@enb1994m#6013.728#6014.012
500	в	в	ADP	_	_	509	discourse	_	@enb1994m-words#@enb1994m#6014.012#6014.296
501	виду	вид	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	500	fixed	_	@enb1994m-words#@enb1994m#6014.296#6014.58
502	что	что	PRON	_	Case=Acc	500	fixed	_	@enb1994m-words#@enb1994m#6014.58#6014.864
503	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	504	nsubj	_	@enb1994m-words#@enb1994m#6014.864#6015.148
504	хотел	хотеть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	509	advcl	_	@enb1994m-words#@enb1994m#6015.148#6015.432
505	тех	тот	DET	_	Case=Acc|Number=Plur	506	det	_	@enb1994m-words#@enb1994m#6015.432#6015.716
506	девушек	девушка	NOUN	_	Animacy=Anim|Case=Acc|Gender=Fem|Number=Plur	504	obj	_	@enb1994m-words#@enb1994m#6015.716#6016.0
507	которые	который	PRON	_	Case=Acc	506	nmod	_	@enb1994m-words#@enb1994m#6016.0#6016.291
508	/	/	PUNCT	_	_	507	punct	_	@enb1994m-words#@enb1994m#6016.291#6016.838
509	снимались	снимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	499	parataxis	_	@enb1994m-words#@enb1994m#6016.838#6017.445
510	это	этот	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	511	det	_	@enb1994m-words#@enb1994m#6017.63#6017.856
511	шутка	шутка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	509	nsubj	_	@enb1994m-words#@enb1994m#6017.856#6018.083
512	слушай	слушать	VERB	_	Aspect=Imp|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	511	acl	_	@enb1994m-words#@enb1994m#6018.386#6018.603
513	на	на	ADP	_	_	515	case	_	@enb1994m-words#@enb1994m#6018.603#6018.82
514	самом	самый	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	515	amod	_	@enb1994m-words#@enb1994m#6018.82#6019.037
515	деле	дело	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	512	obl	_	@enb1994m-words#@enb1994m#6019.037#6019.254
516	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	527	nsubj	_	@enb1994m-words#@enb1994m#6019.254#6019.475
517	/	/	PUNCT	_	_	520	punct	_	@enb1994m-words#@enb1994m#6019.475#6021.072
518	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	520	nsubj	_	@enb1994m-words#@enb1994m#6021.08#6021.321
519	не	не	PART	_	_	520	advmod	_	@enb1994m-words#@enb1994m#6021.321#6021.562
520	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	522	parataxis	_	@enb1994m-words#@enb1994m#6021.562#6021.803
521	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	522	nsubj	_	@enb1994m-words#@enb1994m#6021.803#6022.044
522	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	249	xcomp	_	@enb1994m-words#@enb1994m#6023.765#6024.044
523	это	этот	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	527	cop	_	@enb1994m-words#@enb1994m#6024.044#6024.323
524	неправда	неправда	ADV	_	Degree=Pos	527	parataxis	_	@enb1994m-words#@enb1994m#6024.323#6024.602
525	/	/	PUNCT	_	_	524	punct	_	@enb1994m-words#@enb1994m#6024.611#6025.16
526	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	527	nsubj	_	@enb1994m-words#@enb1994m#6025.16#6025.425
527	неправда	неправда	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	512	obl	_	@enb1994m-words#@enb1994m#6025.425#6025.69
528	/	/	PUNCT	_	_	553	punct	_	@enb1994m-words#@enb1994m#6025.694#6025.873
529	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	553	nsubj	_	@enb1994m-words#@enb1994m#6025.89#6026.123
530	абсолютно	абсолютно	ADV	_	Degree=Pos	531	obl	_	@enb1994m-words#@enb1994m#6026.123#6026.356
531	все	весь	PART	_	_	532	advmod	_	@enb1994m-words#@enb1994m#6026.356#6026.589
532	неправда	неправда	ADV	_	Degree=Pos	553	advmod	_	@enb1994m-words#@enb1994m#6026.589#6026.822
533	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	553	nsubj	_	@enb1994m-words#@enb1994m#6026.822#6027.055
534	все	весь	DET	_	Case=Nom|Gender=Neut|Number=Sing	535	det	_	@enb1994m-words#@enb1994m#6027.055#6027.288
535	херня	херня	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	553	obl	_	@enb1994m-words#@enb1994m#6027.288#6027.521
536	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	553	nsubj	_	@enb1994m-words#@enb1994m#6027.521#6027.754
537	все	весь	DET	_	Case=Nom|Gender=Neut|Number=Sing	536	det	_	@enb1994m-words#@enb1994m#6027.754#6027.987
538	то	то	SCONJ	_	_	540	mark	_	@enb1994m-words#@enb1994m#6027.987#6028.22
539	что	что	PRON	_	Case=Acc	540	obj	_	@enb1994m-words#@enb1994m#6028.22#6028.453
540	говорят	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	553	advcl	_	@enb1994m-words#@enb1994m#6028.453#6028.686
